SEASON_ID,PLAYER_ID,GAME_ID,GAME_DATE,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,TEAM_NAME,PLAYER_NAME,TEAM_ID
22023,203471,22300540,2024-01-12,0,23,4,9,0.444,4,7,0.571,0,0,0.0,0,0,0,4,1,0,1,2,12,-9,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300526,2024-01-10,0,34,8,13,0.615,1,5,0.2,5,5,1.0,0,1,1,4,0,0,2,1,22,-1,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300516,2024-01-09,0,30,3,6,0.5,2,3,0.667,2,2,1.0,1,1,2,6,0,0,2,2,10,-2,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300504,2024-01-07,1,28,6,10,0.6,1,3,0.333,0,1,0.0,0,3,3,4,0,0,0,5,13,14,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300492,2024-01-05,0,32,7,11,0.636,0,4,0.0,4,5,0.8,1,1,2,3,1,1,0,1,18,12,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300470,2024-01-03,1,29,6,11,0.545,1,3,0.333,3,4,0.75,0,7,7,5,0,0,0,0,16,5,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300452,2024-01-01,1,30,3,7,0.429,1,5,0.2,5,7,0.714,0,3,3,8,0,0,1,2,12,12,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300440,2023-12-30,0,37,11,18,0.611,3,6,0.5,5,5,1.0,0,0,0,9,0,0,1,1,30,4,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300432,2023-12-29,0,35,6,12,0.5,2,5,0.4,1,2,0.5,2,0,2,9,0,1,0,2,15,2,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300416,2023-12-27,1,28,4,6,0.667,1,2,0.5,0,0,0.0,0,4,4,10,0,0,3,1,9,29,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300395,2023-12-23,0,33,4,9,0.444,1,3,0.333,2,3,0.667,1,2,3,7,3,0,4,2,11,-1,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300382,2023-12-22,0,34,2,8,0.25,0,2,0.0,2,2,1.0,1,2,3,6,2,0,0,0,6,-16,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300369,2023-12-20,0,31,3,8,0.375,1,2,0.5,0,0,0.0,0,2,2,7,1,0,2,2,7,-17,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300354,2023-12-18,1,34,4,6,0.667,3,5,0.6,2,2,1.0,0,0,0,5,0,0,3,2,13,12,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300330,2023-12-15,0,31,3,7,0.429,0,2,0.0,0,0,0.0,0,2,2,4,2,0,1,5,6,-20,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300313,2023-12-13,1,37,5,11,0.455,3,4,0.75,4,4,1.0,0,3,3,7,1,1,2,5,17,15,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300297,2023-12-11,0,33,6,12,0.5,2,4,0.5,6,7,0.857,0,2,2,10,4,0,0,2,20,-5,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22301216,2023-12-08,0,30,3,10,0.3,0,4,0.0,1,1,1.0,0,1,1,5,1,0,2,4,7,-9,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22301207,2023-12-06,0,35,4,18,0.222,1,5,0.2,0,0,0.0,2,3,5,5,0,0,3,5,9,-6,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300276,2023-12-01,0,37,3,10,0.3,1,6,0.167,3,4,0.75,0,1,1,9,0,0,2,1,10,-10,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300260,2023-11-29,1,34,3,11,0.273,1,2,0.5,1,1,1.0,1,5,6,12,1,0,0,2,8,-2,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300054,2023-11-28,0,32,5,15,0.333,2,5,0.4,2,3,0.667,1,4,5,9,1,0,0,3,14,-2,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300251,2023-11-26,0,29,5,11,0.455,2,5,0.4,3,3,1.0,0,2,2,4,2,0,1,5,15,10,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300046,2023-11-24,1,34,6,16,0.375,1,9,0.111,4,4,1.0,0,0,0,5,0,0,3,2,17,9,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300230,2023-11-22,1,32,10,16,0.625,2,5,0.4,4,4,1.0,0,6,6,5,1,0,4,3,26,-2,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300038,2023-11-21,0,27,8,13,0.615,4,4,1.0,4,4,1.0,0,1,1,1,0,0,2,2,24,-11,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300211,2023-11-19,1,26,8,15,0.533,0,4,0.0,1,2,0.5,0,2,2,7,1,0,0,0,17,19,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300031,2023-11-17,0,35,9,19,0.474,5,11,0.455,0,0,0.0,0,7,7,6,0,0,2,2,23,1,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300195,2023-11-15,0,23,2,9,0.222,1,4,0.25,4,4,1.0,0,3,3,5,2,0,2,3,9,-29,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300189,2023-11-13,1,35,1,12,0.083,0,4,0.0,2,2,1.0,1,3,4,6,0,0,3,2,4,2,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300174,2023-11-11,0,25,3,7,0.429,1,3,0.333,7,7,1.0,0,1,1,4,1,0,1,3,14,-2,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300168,2023-11-08,1,30,7,13,0.538,1,4,0.25,3,4,0.75,0,2,2,5,2,1,2,4,18,1,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300141,2023-11-05,1,38,10,19,0.526,1,8,0.125,3,4,0.75,2,1,3,6,2,1,2,1,24,1,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300128,2023-11-02,0,31,4,9,0.444,1,2,0.5,4,6,0.667,0,3,3,10,1,0,3,0,13,-7,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300116,2023-11-01,1,29,9,13,0.692,2,4,0.5,4,4,1.0,1,3,4,11,1,0,2,2,24,21,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300105,2023-10-30,0,32,4,10,0.4,1,3,0.333,1,1,1.0,0,1,1,8,1,0,1,1,10,1,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300092,2023-10-28,0,35,5,14,0.357,4,6,0.667,1,2,0.5,3,1,4,10,2,0,1,1,15,-5,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300082,2023-10-27,0,35,3,11,0.273,2,5,0.4,2,3,0.667,0,2,2,10,0,0,2,1,10,-6,Brooklyn Nets,Dennis Schröder,1610612751
22023,203471,22300069,2023-10-25,1,33,8,17,0.471,4,8,0.5,2,2,1.0,1,2,3,7,0,0,2,1,22,10,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400348,2024-12-08,0,34,13,19,0.684,4,7,0.571,4,5,0.8,0,3,3,11,0,0,0,3,34,6,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400320,2024-12-04,1,31,2,11,0.182,0,4,0.0,0,0,0.0,0,1,1,2,2,0,4,2,4,-7,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400317,2024-12-02,0,29,7,15,0.467,0,6,0.0,2,2,1.0,0,2,2,10,0,0,0,2,16,-4,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400305,2024-12-01,0,37,6,19,0.316,1,6,0.167,7,7,1.0,0,2,2,7,1,1,6,3,20,-6,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400297,2024-11-27,1,34,8,21,0.381,4,9,0.444,9,9,1.0,1,3,4,3,1,0,2,1,29,19,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400284,2024-11-25,1,31,10,18,0.556,4,8,0.5,7,7,1.0,1,4,5,7,2,0,3,4,31,-6,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400027,2024-11-22,0,34,3,7,0.429,1,4,0.25,1,1,1.0,0,3,3,7,0,1,7,2,8,1,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400022,2024-11-19,1,36,5,12,0.417,1,5,0.2,3,5,0.6,0,5,5,12,1,2,1,3,14,-3,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400240,2024-11-17,0,31,2,11,0.182,2,6,0.333,2,2,1.0,0,1,1,6,0,0,0,1,8,-14,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400014,2024-11-15,0,34,4,17,0.235,2,10,0.2,4,4,1.0,0,3,3,8,2,0,1,2,14,10,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400218,2024-11-13,0,31,6,10,0.6,2,6,0.333,2,3,0.667,0,4,4,3,1,0,1,3,16,-14,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400214,2024-11-11,1,32,4,9,0.444,3,5,0.6,3,4,0.75,0,3,3,2,0,0,2,0,14,7,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400199,2024-11-09,0,37,7,14,0.5,4,8,0.5,4,4,1.0,1,1,2,5,0,0,1,2,22,3,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400187,2024-11-08,0,37,9,23,0.391,2,8,0.25,0,0,0.0,0,3,3,3,4,0,4,2,20,-2,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400158,2024-11-04,1,34,7,15,0.467,2,7,0.286,4,5,0.8,0,2,2,6,1,0,3,4,20,5,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400151,2024-11-03,0,33,3,7,0.429,1,3,0.333,0,0,0.0,0,5,5,4,3,0,2,3,7,-11,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400136,2024-11-01,1,33,4,12,0.333,1,3,0.333,0,0,0.0,1,6,7,7,3,0,2,1,9,4,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400124,2024-10-30,1,34,11,14,0.786,6,9,0.667,5,5,1.0,0,2,2,8,1,0,2,1,33,9,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400113,2024-10-29,0,42,10,18,0.556,5,11,0.455,3,4,0.75,0,0,0,14,0,0,3,5,28,-11,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400098,2024-10-27,1,35,8,15,0.533,5,8,0.625,8,8,1.0,0,4,4,6,1,0,2,3,29,27,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400077,2024-10-25,0,32,7,12,0.583,3,4,0.75,3,4,0.75,0,1,1,6,1,0,2,3,20,6,Brooklyn Nets,Dennis Schröder,1610612751
22024,203471,22400064,2024-10-23,0,34,5,16,0.313,2,6,0.333,1,2,0.5,0,3,3,7,1,0,5,4,13,-4,Brooklyn Nets,Dennis Schröder,1610612751
22023,1630560,22301192,2024-04-14,0,27,5,12,0.417,3,7,0.429,5,6,0.833,0,3,3,2,0,0,1,0,18,-4,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22301175,2024-04-12,0,37,15,26,0.577,4,9,0.444,7,7,1.0,0,1,1,6,0,0,4,4,41,-8,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22301160,2024-04-10,1,37,7,22,0.318,5,10,0.5,4,4,1.0,1,3,4,0,0,1,2,3,23,-2,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22301141,2024-04-07,0,36,8,18,0.444,2,7,0.286,3,3,1.0,0,4,4,1,1,0,4,1,21,-14,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22301128,2024-04-06,1,39,10,25,0.4,2,8,0.25,10,11,0.909,1,5,6,5,1,0,1,0,32,11,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22301106,2024-04-03,1,39,9,21,0.429,3,11,0.273,6,8,0.75,1,3,4,1,0,2,2,0,27,3,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22301089,2024-04-01,0,29,7,16,0.438,0,3,0.0,8,9,0.889,0,1,1,2,0,0,1,4,22,-25,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22301078,2024-03-31,0,35,8,22,0.364,4,7,0.571,10,12,0.833,0,2,2,6,1,0,2,4,30,-7,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22301066,2024-03-29,1,40,10,22,0.455,5,9,0.556,3,3,1.0,1,7,8,4,1,0,1,4,28,16,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22301050,2024-03-27,1,45,14,27,0.519,2,6,0.333,8,8,1.0,0,2,2,7,1,1,2,3,38,5,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22301019,2024-03-23,0,36,6,14,0.429,1,5,0.2,6,6,1.0,0,5,5,6,0,0,5,0,19,-29,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22301007,2024-03-21,0,39,8,17,0.471,0,5,0.0,5,6,0.833,0,6,6,4,0,0,3,0,21,-6,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300993,2024-03-19,0,34,8,19,0.421,3,10,0.3,6,7,0.857,1,2,3,2,0,0,1,2,25,-18,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300981,2024-03-17,0,39,12,23,0.522,1,5,0.2,6,6,1.0,0,3,3,5,2,0,0,2,31,6,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300968,2024-03-16,0,32,7,16,0.438,2,6,0.333,6,6,1.0,2,6,8,2,0,0,5,3,22,-4,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300947,2024-03-13,0,39,9,19,0.474,1,4,0.25,2,3,0.667,1,7,8,4,1,0,2,5,21,-4,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300930,2024-03-10,1,31,9,19,0.474,5,7,0.714,6,8,0.75,2,5,7,5,1,0,1,2,29,27,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300918,2024-03-09,0,30,12,24,0.5,5,10,0.5,2,3,0.667,0,1,1,2,0,0,2,2,31,4,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300830,2024-02-26,1,29,5,14,0.357,3,5,0.6,1,2,0.5,1,2,3,5,1,0,0,1,14,11,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300815,2024-02-24,0,35,7,19,0.368,0,5,0.0,4,4,1.0,0,6,6,2,0,0,2,3,18,-6,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300795,2024-02-22,0,30,8,16,0.5,2,7,0.286,1,1,1.0,1,1,2,4,2,0,2,1,19,-10,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300780,2024-02-14,0,25,1,9,0.111,1,5,0.2,2,2,1.0,0,1,1,2,1,0,1,1,5,-35,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300771,2024-02-13,0,34,10,20,0.5,4,7,0.571,2,2,1.0,1,1,2,4,2,0,3,5,26,-7,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300750,2024-02-10,1,36,9,19,0.474,5,10,0.5,2,2,1.0,1,1,2,4,2,0,2,2,25,22,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300735,2024-02-08,0,30,6,18,0.333,2,4,0.5,3,3,1.0,1,3,4,1,0,0,1,1,17,-24,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300720,2024-02-06,0,37,6,16,0.375,1,3,0.333,3,4,0.75,0,8,8,8,1,0,2,2,16,-19,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300717,2024-02-05,0,36,4,21,0.19,0,6,0.0,10,11,0.909,1,4,5,3,2,0,1,6,18,-14,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300698,2024-02-03,1,36,14,26,0.538,5,11,0.455,7,8,0.875,1,2,3,5,1,0,3,3,40,23,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300677,2024-01-31,0,33,11,19,0.579,1,4,0.25,2,2,1.0,2,0,2,4,2,0,2,2,25,-11,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300660,2024-01-29,1,31,8,16,0.5,4,5,0.8,5,5,1.0,1,6,7,0,1,1,2,3,25,25,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300645,2024-01-27,1,41,11,19,0.579,3,6,0.5,12,15,0.8,0,3,3,3,1,0,5,4,37,12,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300629,2024-01-25,0,28,7,15,0.467,1,4,0.25,10,10,1.0,0,6,6,3,2,0,5,0,25,6,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300615,2024-01-23,0,22,6,11,0.545,0,3,0.0,2,2,1.0,0,1,1,2,0,1,1,3,14,-3,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300600,2024-01-21,0,27,8,17,0.471,1,5,0.2,3,4,0.75,0,2,2,6,0,0,4,2,20,-19,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300591,2024-01-19,1,32,13,18,0.722,4,7,0.571,3,4,0.75,0,3,3,4,1,0,1,2,33,12,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300578,2024-01-17,0,22,2,7,0.286,2,4,0.5,2,2,1.0,0,0,0,4,0,0,1,0,8,-1,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300562,2024-01-15,0,32,7,20,0.35,2,10,0.2,7,7,1.0,0,2,2,3,0,0,2,2,23,9,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300527,2024-01-11,0,35,9,21,0.429,1,5,0.2,7,11,0.636,0,6,6,2,0,1,0,3,26,2,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300498,2024-01-07,0,18,4,9,0.444,1,3,0.333,0,0,0.0,0,3,3,0,0,0,1,0,9,-5,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300481,2024-01-05,1,24,6,14,0.429,3,5,0.6,4,5,0.8,0,2,2,0,1,0,1,0,19,6,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300469,2024-01-03,0,17,0,7,0.0,0,2,0.0,4,4,1.0,0,0,0,5,1,0,1,1,4,-10,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300461,2024-01-02,0,20,0,11,0.0,0,4,0.0,0,0,0.0,1,1,2,0,1,0,1,0,0,-14,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300447,2023-12-31,0,26,7,18,0.389,3,8,0.375,3,7,0.429,1,0,1,1,1,0,1,2,20,-9,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300430,2023-12-29,0,24,6,15,0.4,0,1,0.0,3,6,0.5,0,1,1,3,0,0,1,0,15,-14,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300417,2023-12-27,0,12,4,9,0.444,0,2,0.0,0,0,0.0,0,0,0,0,1,0,0,1,8,-1,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300406,2023-12-26,1,23,7,13,0.538,0,1,0.0,3,4,0.75,0,1,1,1,0,0,2,4,17,-4,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300394,2023-12-23,1,28,7,16,0.438,1,3,0.333,5,5,1.0,0,2,2,3,1,0,2,3,20,2,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300383,2023-12-22,0,34,8,21,0.381,1,6,0.167,6,6,1.0,0,0,0,2,0,0,2,5,23,-5,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300368,2023-12-20,0,32,8,18,0.444,4,7,0.571,0,1,0.0,1,1,2,5,0,0,1,2,20,-25,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300357,2023-12-18,0,37,12,23,0.522,5,7,0.714,3,3,1.0,2,2,4,3,1,1,3,1,32,-17,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300339,2023-12-16,0,37,15,24,0.625,5,13,0.385,6,6,1.0,0,5,5,2,1,0,5,5,41,-3,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300322,2023-12-14,0,27,5,13,0.385,0,2,0.0,3,6,0.5,0,3,3,0,0,0,0,3,13,-25,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300317,2023-12-13,1,28,6,17,0.353,4,8,0.5,8,8,1.0,1,1,2,4,1,1,2,0,24,-5,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300303,2023-12-11,0,31,8,21,0.381,2,6,0.333,2,2,1.0,0,0,0,2,0,0,2,2,20,-15,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22301219,2023-12-08,1,29,7,19,0.368,2,4,0.5,1,2,0.5,0,2,2,4,1,1,2,3,17,14,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22301209,2023-12-06,1,27,3,10,0.3,0,2,0.0,0,0,0.0,0,1,1,1,0,0,5,2,6,-5,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300282,2023-12-02,1,38,7,23,0.304,4,9,0.444,2,2,1.0,0,7,7,5,0,0,2,3,20,11,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300266,2023-11-30,0,25,11,21,0.524,2,5,0.4,2,3,0.667,0,2,2,1,0,1,1,1,26,0,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300160,2023-11-08,1,20,6,14,0.429,0,2,0.0,2,2,1.0,0,2,2,0,0,1,2,1,14,1,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300149,2023-11-06,0,41,17,33,0.515,6,16,0.375,5,6,0.833,1,3,4,3,1,0,1,3,45,3,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300136,2023-11-04,0,37,11,24,0.458,2,6,0.333,3,3,1.0,0,5,5,3,1,1,0,2,27,-9,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300004,2023-11-03,1,31,6,18,0.333,3,9,0.333,2,2,1.0,1,4,5,4,0,1,0,1,17,-5,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300119,2023-11-01,1,34,4,19,0.211,2,7,0.286,3,4,0.75,0,2,2,1,3,1,4,2,13,-9,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300101,2023-10-30,1,38,10,17,0.588,1,4,0.25,12,14,0.857,0,2,2,2,0,0,2,4,33,8,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300084,2023-10-27,0,33,12,19,0.632,1,4,0.25,5,5,1.0,0,7,7,2,1,1,0,2,30,3,Brooklyn Nets,Cam Thomas,1610612751
22023,1630560,22300067,2023-10-25,0,25,13,21,0.619,2,5,0.4,8,11,0.727,0,3,3,2,1,0,1,0,36,5,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400284,2024-11-25,1,23,6,11,0.545,3,7,0.429,8,8,1.0,0,3,3,1,0,0,1,1,23,-5,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400276,2024-11-24,1,36,11,22,0.5,4,10,0.4,8,11,0.727,0,2,2,6,0,0,1,3,34,4,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400027,2024-11-22,0,30,6,15,0.4,2,7,0.286,4,4,1.0,1,2,3,7,0,0,7,2,18,-10,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400240,2024-11-17,0,33,4,11,0.364,1,4,0.25,7,10,0.7,1,4,5,3,1,0,2,0,16,-8,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400014,2024-11-15,0,39,16,22,0.727,7,10,0.7,4,6,0.667,0,2,2,3,1,1,4,2,43,-1,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400218,2024-11-13,0,28,5,11,0.455,3,5,0.6,4,4,1.0,0,3,3,3,1,0,2,3,17,-17,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400214,2024-11-11,1,33,6,10,0.6,4,5,0.8,1,2,0.5,0,7,7,2,0,0,3,0,17,9,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400199,2024-11-09,0,36,6,17,0.353,2,7,0.286,8,8,1.0,0,2,2,6,0,0,6,2,22,7,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400187,2024-11-08,0,38,11,22,0.5,4,9,0.444,5,7,0.714,0,3,3,1,1,0,2,5,31,-4,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400158,2024-11-04,1,34,6,17,0.353,0,4,0.0,1,1,1.0,0,2,2,6,1,0,3,2,13,1,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400151,2024-11-03,0,31,6,17,0.353,1,7,0.143,4,4,1.0,0,2,2,2,0,0,3,0,17,-19,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400136,2024-11-01,1,32,11,23,0.478,4,11,0.364,6,7,0.857,0,0,0,4,1,0,2,1,32,0,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400124,2024-10-30,1,33,4,12,0.333,1,6,0.167,10,11,0.909,0,2,2,2,1,0,3,2,19,0,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400113,2024-10-29,0,38,8,22,0.364,1,8,0.125,9,9,1.0,0,3,3,3,0,0,2,5,26,-5,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400098,2024-10-27,1,35,10,21,0.476,2,8,0.25,10,11,0.909,1,4,5,2,2,0,2,0,32,9,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400077,2024-10-25,0,35,7,17,0.412,3,5,0.6,7,8,0.875,1,5,6,3,0,0,3,2,24,-11,Brooklyn Nets,Cam Thomas,1610612751
22024,1630560,22400064,2024-10-23,0,34,14,27,0.519,7,13,0.538,1,1,1.0,2,3,5,3,3,0,2,4,36,-8,Brooklyn Nets,Cam Thomas,1610612751
22023,1629661,22301160,2024-04-10,1,27,4,8,0.5,1,4,0.25,4,4,1.0,0,3,3,1,1,0,2,4,13,6,Brooklyn Nets,Cameron Johnson,1610612751
22023,1629661,22301106,2024-04-03,1,22,2,8,0.25,1,4,0.25,0,0,0.0,1,2,3,2,1,0,0,1,5,-14,Brooklyn Nets,Cameron Johnson,1610612751
22023,1629661,22301078,2024-03-31,0,20,2,10,0.2,1,5,0.2,0,0,0.0,0,3,3,0,1,2,0,1,5,-3,Brooklyn Nets,Cameron Johnson,1610612751
22023,1629661,22301019,2024-03-23,0,32,3,7,0.429,3,6,0.5,4,4,1.0,0,2,2,2,1,0,0,3,13,-13,Brooklyn Nets,Cameron Johnson,1610612751
22023,1629661,22301007,2024-03-21,0,35,6,13,0.462,4,9,0.444,1,1,1.0,2,6,8,4,0,0,1,0,17,2,Brooklyn Nets,Cameron Johnson,1610612751
22023,1629661,22300993,2024-03-19,0,22,4,9,0.444,2,6,0.333,0,1,0.0,0,4,4,1,0,0,2,1,10,-8,Brooklyn Nets,Cameron Johnson,1610612751
22023,1629661,22300981,2024-03-17,0,27,4,9,0.444,1,5,0.2,3,4,0.75,1,4,5,2,1,0,0,1,12,1,Brooklyn Nets,Cameron Johnson,1610612751
22023,1629661,22300968,2024-03-16,0,27,4,11,0.364,3,7,0.429,3,4,0.75,1,3,4,2,2,0,2,0,14,-14,Brooklyn Nets,Cameron Johnson,1610612751
22023,1629661,22300947,2024-03-13,0,29,4,7,0.571,2,4,0.5,3,3,1.0,0,3,3,2,1,0,2,2,13,4,Brooklyn Nets,Cameron Johnson,1610612751
22023,1629661,22300887,2024-03-05,1,8,2,4,0.5,1,2,0.5,1,1,1.0,1,0,1,0,0,0,0,1,6,-17,Brooklyn Nets,Cameron Johnson,1610612751
